# frame_index,read_ok,t_before_read_ns,t_after_read_ns
298,1,45572175489463,45572196595054
299,1,45572196600353,45572216253354
300,1,45572216287917,45572238956796
301,1,45572238961782,45572257289199
302,1,45572257294649,45572276857131
303,1,45572276863160,45572297026618
304,1,45572297035366,45572316884779
305,1,45572316897001,45572336823334
306,1,45572336831729,45572357980310
307,1,45572357987636,45572376919647
308,1,45572376923783,45572398327808
309,1,45572398340520,45572417068107
310,1,45572417073914,45572436936331
311,1,45572436941300,45572457152156
312,1,45572457157978,45572477347377
313,1,45572477353583,45572496897677
314,1,45572496903646,45572515662564
315,1,45572515665637,45572535561170
316,1,45572535565373,45572555553491
317,1,45572555558495,45572575571853
318,1,45572575576768,45572595472589
319,1,45572595477939,45572619641400
320,1,45572619646787,45572639498700
321,1,45572639504219,45572659620612
322,1,45572659625967,45572679585660
323,1,45572679590585,45572699912275
324,1,45572699916560,45572719296038
325,1,45572719319480,45572739706031
326,1,45572739711597,45572759558669
327,1,45572759564099,45572779555052
328,1,45572779560485,45572799589425
329,1,45572799595115,45572819650683
330,1,45572819654518,45572839382151
331,1,45572839386698,45572859796133
332,1,45572859800822,45572879214674
333,1,45572879219056,45572899404174
334,1,45572899408370,45572919728839
335,1,45572919733305,45572939624375
336,1,45572939629778,45572959577587
337,1,45572959582920,45572979514134
338,1,45572979519725,45572999467367
339,1,45572999471980,45573019633858
340,1,45573019638794,45573039515904
341,1,45573039520994,45573059538783
342,1,45573059543944,45573079471365
343,1,45573079476548,45573099582869
344,1,45573099587954,45573119445778
345,1,45573119451326,45573139607892
346,1,45573139613246,45573159252179
347,1,45573159256038,45573179403815
348,1,45573179408167,45573199435685
349,1,45573199440120,45573219441139
350,1,45573219456851,45573239410983
351,1,45573239425954,45573259232893
352,1,45573259237060,45573279349107
353,1,45573279355619,45573299606363
354,1,45573299611422,45573319067993
355,1,45573319071939,45573339491427
356,1,45573339494976,45573359272302
357,1,45573359276711,45573383373254
358,1,45573383379373,45573403532140
359,1,45573403536366,45573423544925
360,1,45573423549065,45573443602250
361,1,45573443607090,45573463664120
362,1,45573463670249,45573483616393
363,1,45573483621392,45573503581995
364,1,45573503586862,45573523543118
365,1,45573523548587,45573543621605
366,1,45573543627500,45573563489881
367,1,45573563495366,45573583572324
368,1,45573583577799,45573603151485
369,1,45573603155966,45573623434292
370,1,45573623439597,45573643431758
371,1,45573643437012,45573663554379
372,1,45573663559310,45573683509504
373,1,45573683514696,45573703618909
374,1,45573703623491,45573723156792
375,1,45573723161099,45573743652606
376,1,45573743657954,45573763592902
377,1,45573763598167,45573783563821
378,1,45573783569214,45573803662932
379,1,45573803665786,45573823620127
380,1,45573823625554,45573843575388
381,1,45573843580434,45573863730536
382,1,45573863763433,45573883556894
383,1,45573883562508,45573903740022
384,1,45573903743748,45573924382565
385,1,45573924386780,45573944117123
386,1,45573944126431,45573963560141
387,1,45573963565540,45573983695935
388,1,45573983739355,45574003444657
389,1,45574003448583,45574023577360
390,1,45574023582665,45574043512069
391,1,45574043517732,45574063584872
392,1,45574063604726,45574083386621
393,1,45574083396026,45574103481248
394,1,45574103485577,45574123463580
395,1,45574123470232,45574147470933
396,1,45574147475607,45574167398624
397,1,45574167403384,45574187556281
