# frame_index,read_ok,t_before_read_ns,t_after_read_ns
303,1,6264468212559,6264488509406
304,1,6264488514227,6264508231951
305,1,6264508237064,6264528422993
306,1,6264528427289,6264548130029
307,1,6264548135238,6264568484484
308,1,6264568488806,6264588362216
309,1,6264588369695,6264608274847
310,1,6264608280514,6264636264838
311,1,6264636272769,6264656221450
312,1,6264656226962,6264676100727
313,1,6264676107370,6264689624775
314,1,6264689629436,6264708355862
315,1,6264708361270,6264728136024
316,1,6264728142122,6264748259814
317,1,6264748265747,6264768189899
318,1,6264768195739,6264788306729
319,1,6264788311975,6264808203474
320,1,6264808209567,6264829414186
321,1,6264829419513,6264848202793
322,1,6264848208686,6264869015437
323,1,6264869021984,6264888315843
324,1,6264888322170,6264908908293
325,1,6264908913112,6264928382771
326,1,6264928388183,6264948478912
327,1,6264948484671,6264968243701
328,1,6264968249731,6264988329974
329,1,6264988334808,6265012361389
330,1,6265012367398,6265031493360
331,1,6265031500794,6265051057256
332,1,6265051064368,6265071108728
333,1,6265071115280,6265091056781
334,1,6265091064155,6265110986521
335,1,6265110993365,6265131245167
336,1,6265131252001,6265154967348
337,1,6265154974109,6265174929400
338,1,6265174936119,6265195186568
339,1,6265195193209,6265214637273
340,1,6265214644643,6265235034472
341,1,6265235040191,6265254822302
342,1,6265254828493,6265280185259
343,1,6265280193418,6265300280350
344,1,6265300287703,6265320323208
345,1,6265320330482,6265340269159
346,1,6265340275269,6265360238249
347,1,6265360246857,6265391052563
348,1,6265391062822,6265404989912
349,1,6265404994062,6265411957162
350,1,6265411976228,6265432236301
351,1,6265432241678,6265452103426
352,1,6265452123210,6265472227863
353,1,6265472234063,6265492132057
354,1,6265492137871,6265512101998
355,1,6265512107313,6265532088606
356,1,6265532093831,6265552116940
357,1,6265552122208,6265572114990
358,1,6265572119801,6265592290227
359,1,6265592295525,6265612214279
360,1,6265612219453,6265632222402
361,1,6265632228200,6265652256883
362,1,6265652262659,6265672129433
363,1,6265672135169,6265692276809
364,1,6265692282863,6265712240822
365,1,6265712245771,6265732189921
366,1,6265732196047,6265752187273
367,1,6265752193450,6265772171928
368,1,6265772177901,6265792246905
369,1,6265792252390,6265812114313
370,1,6265812119744,6265832202170
371,1,6265832207608,6265852156671
372,1,6265852161691,6265872745240
373,1,6265872752080,6265896137063
374,1,6265896143223,6265916370764
375,1,6265916375957,6265936240394
376,1,6265936245562,6265956131361
377,1,6265956137197,6265976174029
378,1,6265976180191,6265996205476
379,1,6265996211134,6266016280122
380,1,6266016285756,6266036315852
381,1,6266036320998,6266056180956
382,1,6266056185809,6266076183382
383,1,6266076187867,6266096111649
384,1,6266096117204,6266116126362
385,1,6266116130893,6266136122499
386,1,6266136127893,6266156263379
387,1,6266156269145,6266176684913
388,1,6266176689493,6266196413465
389,1,6266196417986,6266224286970
390,1,6266224294299,6266244207430
391,1,6266244213836,6266264120110
392,1,6266264139890,6266276406496
393,1,6266276411637,6266296286303
394,1,6266296291479,6266316376386
395,1,6266316381569,6266336302301
396,1,6266336308117,6266356273896
397,1,6266356279781,6266377081569
398,1,6266377087940,6266396585536
399,1,6266396590744,6266416188550
400,1,6266416194979,6266436474327
401,1,6266436480983,6266456309514
402,1,6266456315397,6266476345998
403,1,6266476366821,6266496268383
404,1,6266496273948,6266516377578
405,1,6266516383192,6266536302395
