# frame_index,read_ok,t_before_read_ns,t_after_read_ns
278,1,48849925544284,48849945450599
279,1,48849945455681,48849965757861
280,1,48849965763166,48849985483655
281,1,48849985488560,48850005493805
282,1,48850005498204,48850029420317
283,1,48850029425953,48850049512178
284,1,48850049516807,48850069349874
285,1,48850069362794,48850089554352
286,1,48850089559669,48850109264477
287,1,48850109269739,48850129461562
288,1,48850129466702,48850149337866
289,1,48850149343427,48850169278209
290,1,48850169283379,48850189283312
291,1,48850189287950,48850209398911
292,1,48850209406373,48850229269293
293,1,48850229274575,48850249382511
294,1,48850249390826,48850269200477
295,1,48850269205639,48850289496937
296,1,48850289501758,48850309210264
297,1,48850309215308,48850329168162
298,1,48850329172495,48850349460520
299,1,48850349465080,48850369430145
300,1,48850369435477,48850389336536
301,1,48850389341630,48850409580475
302,1,48850409584167,48850429490756
303,1,48850429496002,48850449540452
304,1,48850449545255,48850469378669
305,1,48850469385608,48850489502937
306,1,48850489508313,48850509372798
307,1,48850509378404,48850529557517
308,1,48850529562930,48850549319252
309,1,48850549323575,48850569481988
310,1,48850569486822,48850589593989
311,1,48850589597725,48850609902728
312,1,48850609907604,48850629292971
313,1,48850629313022,48850649532898
314,1,48850649537143,48850669461697
315,1,48850669466306,48850689430516
316,1,48850689434667,48850709313295
317,1,48850709318080,48850729694203
318,1,48850729698240,48850749453111
319,1,48850749458978,48850769597144
320,1,48850769601808,48850793429509
321,1,48850793435254,48850813655400
322,1,48850813659549,48850833048165
323,1,48850833052149,48850853796613
324,1,48850853800644,48850873482114
325,1,48850873485786,48850893734124
326,1,48850893738368,48850913473812
327,1,48850913478247,48850933703373
328,1,48850933707150,48850953359102
329,1,48850953365907,48850973563558
330,1,48850973568721,48850993216197
331,1,48850993221365,48851013538273
332,1,48851013543223,48851033166701
333,1,48851033171813,48851053551259
334,1,48851053554818,48851073500724
335,1,48851073505050,48851093633938
336,1,48851093637649,48851113350879
337,1,48851113358007,48851133517371
338,1,48851133522460,48851153337582
339,1,48851153342597,48851173312453
340,1,48851173316359,48851193455700
341,1,48851193462893,48851213640557
342,1,48851213644414,48851233372781
343,1,48851233385068,48851253631558
344,1,48851253635354,48851273361718
345,1,48851273367848,48851293601677
346,1,48851293605652,48851313280461
347,1,48851313285468,48851333275368
348,1,48851333279311,48851353477607
349,1,48851353482352,48851373677120
350,1,48851373692144,48851393145055
351,1,48851393150383,48851413603927
352,1,48851413608093,48851433491814
353,1,48851433548992,48851453421417
354,1,48851453425706,48851473384982
355,1,48851473391339,48851493498683
356,1,48851493533942,48851513333064
357,1,48851513337718,48851537531899
358,1,48851537535703,48851557305332
359,1,48851557310109,48851577356683
360,1,48851577361213,48851597491701
361,1,48851597496234,48851617561267
362,1,48851617565083,48851637355923
363,1,48851637362188,48851657499441
364,1,48851657516738,48851677342854
365,1,48851677347480,48851697495494
366,1,48851697499638,48851717331131
367,1,48851717336231,48851737538291
368,1,48851737542177,48851757249581
369,1,48851757253533,48851777522058
370,1,48851777526215,48851797505508
371,1,48851797509922,48851817422541
372,1,48851817428166,48851837513628
373,1,48851837518470,48851857644838
374,1,48851857648718,48851877335958
375,1,48851877340978,48851897272863
376,1,48851897277687,48851917355711
377,1,48851917362738,48851937506810
378,1,48851937510551,48851957244487
379,1,48851957248571,48851977462127
380,1,48851977467181,48851997327170
381,1,48851997331940,48852017415186
382,1,48852017420831,48852037346265
383,1,48852037351193,48852057358411
384,1,48852057365322,48852077495941
385,1,48852077500289,48852097221801
386,1,48852097225949,48852117476167
387,1,48852117480316,48852137472478
388,1,48852137476428,48852157154018
389,1,48852157158547,48852177463389
390,1,48852177467619,48852197315370
391,1,48852197320393,48852217407429
392,1,48852217429868,48852237589251
393,1,48852237592341,48852257379727
394,1,48852257388816,48852277417906
395,1,48852277424044,48852301466495
396,1,48852301471270,48852321314006
397,1,48852321318842,48852341486958
398,1,48852341491987,48852361186273
399,1,48852361190317,48852381376841
400,1,48852381384667,48852401431971
401,1,48852401437840,48852421547032
402,1,48852421551065,48852441269202
403,1,48852441274251,48852461551710
404,1,48852461555761,48852481447970
405,1,48852481455248,48852501486213
406,1,48852501490342,48852521411172
407,1,48852521419001,48852541458428
408,1,48852541462680,48852561422822
409,1,48852561429495,48852581588654
410,1,48852581593594,48852601168805
411,1,48852601172294,48852621505660
412,1,48852621510562,48852641371916
413,1,48852641379518,48852661460058
414,1,48852661465424,48852681368712
415,1,48852681393905,48852701395129
416,1,48852701401648,48852721333973
417,1,48852721338899,48852741455237
418,1,48852741460069,48852761268645
419,1,48852761273379,48852781360284
420,1,48852781367595,48852801351017
421,1,48852801355396,48852821376691
422,1,48852821384389,48852841396260
423,1,48852841403727,48852861565946
424,1,48852861569698,48852881317327
425,1,48852881321981,48852901393620
426,1,48852901400610,48852921335257
427,1,48852921340593,48852941437184
428,1,48852941443363,48852961358869
429,1,48852961364026,48852981376379
430,1,48852981383254,48853001493885
431,1,48853001497915,48853021458445
432,1,48853021463453,48853041355582
433,1,48853041360241,48853065485165
434,1,48853065489921,48853085189906
435,1,48853085206623,48853105558400
436,1,48853105562593,48853125431086
437,1,48853125436288,48853145510432
438,1,48853145515895,48853165427826
439,1,48853165434095,48853185490201
440,1,48853185494960,48853205320507
441,1,48853205325500,48853225414093
442,1,48853225420721,48853245277682
443,1,48853245282611,48853265428356
444,1,48853265433621,48853285329361
445,1,48853285334521,48853305377807
446,1,48853305384446,48853325300142
447,1,48853325304664,48853345395686
448,1,48853345404811,48853365486883
449,1,48853365492849,48853385464855
450,1,48853385470106,48853405333028
451,1,48853405337763,48853425446095
452,1,48853425450966,48853445317637
453,1,48853445322962,48853465435192
454,1,48853465439897,48853485410206
455,1,48853485419894,48853505526947
456,1,48853505530787,48853525360968
457,1,48853525366446,48853545404030
458,1,48853545412567,48853565339948
459,1,48853565345110,48853585259173
460,1,48853585263179,48853605266596
461,1,48853605270999,48853625432276
462,1,48853625438536,48853645316073
463,1,48853645320701,48853665299703
464,1,48853665304433,48853685466619
465,1,48853685471431,48853705139901
466,1,48853705144379,48853725352687
467,1,48853725375979,48853745414240
468,1,48853745420547,48853765321378
469,1,48853765326485,48853785574727
470,1,48853785578797,48853809374291
471,1,48853809379963,48853829466657
472,1,48853829470846,48853849323594
473,1,48853849328327,48853869605554
474,1,48853869639624,48853889408644
475,1,48853889418577,48853909491935
476,1,48853909496613,48853929324763
477,1,48853929329878,48853949408075
478,1,48853949416169,48853969345726
479,1,48853969350807,48853989413204
480,1,48853989421874,48854009425206
481,1,48854009433490,48854029434312
482,1,48854029439544,48854049386317
483,1,48854049392464,48854069529861
484,1,48854069533678,48854089187746
485,1,48854089191834,48854109291185
486,1,48854109295105,48854129594409
487,1,48854129598214,48854149446897
488,1,48854149452667,48854169491938
489,1,48854169496609,48854189517311
490,1,48854189552122,48854209331964
491,1,48854209336579,48854229435740
492,1,48854229441213,48854249317605
493,1,48854249322571,48854269487031
494,1,48854269491846,48854289377741
495,1,48854289385526,48854309397198
496,1,48854309404306,48854329338407
497,1,48854329343485,48854349233957
498,1,48854349239077,48854369470560
499,1,48854369476824,48854389423691
500,1,48854389429914,48854409009849
501,1,48854409013911,48854429484761
502,1,48854429489694,48854449439286
503,1,48854449444519,48854469422816
504,1,48854469430298,48854489107001
505,1,48854489111128,48854509237700
506,1,48854509241847,48854529344464
507,1,48854529349277,48854549578065
508,1,48854549581530,48854573429636
509,1,48854573435689,48854593334167
510,1,48854593338775,48854613525702
511,1,48854613529246,48854633270762
512,1,48854633274704,48854653391620
513,1,48854653398270,48854673526404
514,1,48854673562287,48854693425484
515,1,48854693431154,48854713471204
516,1,48854713475459,48854733400682
517,1,48854733427970,48854753524847
518,1,48854753529343,48854773453822
519,1,48854773458910,48854793525680
520,1,48854793539943,48854813392808
521,1,48854813400932,48854833509066
522,1,48854833513447,48854853491563
523,1,48854853496084,48854873643518
524,1,48854873647460,48854893454037
525,1,48854893459074,48854913528601
526,1,48854913532761,48854933410097
527,1,48854933418286,48854953554445
528,1,48854953558179,48854973402888
529,1,48854973411112,48854993495119
530,1,48854993500244,48855013406868
531,1,48855013415434,48855033549388
532,1,48855033554294,48855053426709
533,1,48855053433406,48855073472171
