# frame_index,read_ok,t_before_read_ns,t_after_read_ns
764,1,29316411092925,29316431042690
765,1,29316431048685,29316451128267
766,1,29316451134252,29316471090306
767,1,29316471096377,29316491156891
768,1,29316491162281,29316511036665
769,1,29316511042541,29316531001250
770,1,29316531006855,29316555091212
771,1,29316555097183,29316575235591
772,1,29316575241131,29316594971281
773,1,29316594977055,29316615123674
774,1,29316615141437,29316634851879
775,1,29316634873438,29316655086587
776,1,29316655092714,29316674961785
777,1,29316674967359,29316695057042
778,1,29316695063621,29316714976700
779,1,29316714982902,29316735024902
780,1,29316735030380,29316754991651
781,1,29316754997482,29316775696607
782,1,29316775702410,29316794988765
783,1,29316794995054,29316815248399
784,1,29316815254107,29316835033742
785,1,29316835039839,29316855103135
786,1,29316855108597,29316874912166
787,1,29316874917262,29316895319328
788,1,29316895325709,29316915037529
789,1,29316915043623,29316935191790
790,1,29316935197591,29316954999108
791,1,29316955004960,29316975044769
792,1,29316975050396,29316995069341
793,1,29316995075640,29317015090828
794,1,29317015096497,29317034866138
795,1,29317034871388,29317055281203
796,1,29317055287025,29317074981068
797,1,29317074986939,29317095257524
798,1,29317095263485,29317115026726
799,1,29317115032469,29317135040720
800,1,29317135046338,29317154942241
801,1,29317154947864,29317175126212
802,1,29317175131990,29317195081183
803,1,29317195086848,29317214984458
804,1,29317214990286,29317234992737
805,1,29317234998538,29317255037075
806,1,29317255042914,29317275344553
807,1,29317275352941,29317299324255
808,1,29317299329853,29317319119238
809,1,29317319125484,29317339100865
810,1,29317339106617,29317359014885
811,1,29317359020732,29317379108753
812,1,29317379130471,29317398938222
813,1,29317398944122,29317418989448
814,1,29317418994898,29317438951298
815,1,29317438956759,29317459011946
816,1,29317459017770,29317478919888
817,1,29317478926465,29317499167772
818,1,29317499173907,29317518859166
819,1,29317518864826,29317539261717
820,1,29317539269660,29317558846196
821,1,29317558852476,29317579095013
822,1,29317579101123,29317598960732
823,1,29317598967231,29317619425352
824,1,29317619431881,29317638962358
825,1,29317638968134,29317659032502
826,1,29317659038132,29317678840239
827,1,29317678845895,29317699007144
828,1,29317699012765,29317718920048
829,1,29317718925996,29317738984396
830,1,29317738990071,29317758906036
831,1,29317758911946,29317779675806
832,1,29317779682020,29317799031266
833,1,29317799037384,29317819145548
834,1,29317819170385,29317838927300
835,1,29317838933136,29317859072699
836,1,29317859078722,29317878982292
837,1,29317878988178,29317898970304
838,1,29317898976212,29317918836826
839,1,29317918842583,29317938893187
840,1,29317938898586,29317959183556
841,1,29317959189645,29317979053673
842,1,29317979059371,29317998857025
843,1,29317998863198,29318018703503
844,1,29318018708265,29318038963128
845,1,29318038969530,29318063275591
846,1,29318063281292,29318083007087
847,1,29318083013101,29318103122468
848,1,29318103128516,29318122982837
849,1,29318122988670,29318143190635
850,1,29318143196063,29318162987930
851,1,29318162993857,29318183151101
852,1,29318183157312,29318203084252
853,1,29318203089957,29318223075428
854,1,29318223081151,29318242862278
855,1,29318242868124,29318263043789
856,1,29318263049090,29318283509132
857,1,29318283514503,29318303185714
858,1,29318303191412,29318323048571
859,1,29318323054810,29318343072081
860,1,29318343095609,29318362992778
861,1,29318363000194,29318383019526
862,1,29318383025730,29318403043258
863,1,29318403049224,29318422980898
864,1,29318422998749,29318442977237
865,1,29318442982767,29318462958460
866,1,29318462963698,29318482875002
867,1,29318482880939,29318503067687
868,1,29318503073664,29318523015564
